author_idA	author_idB	n_joint_papers	n_joint_papers_frac
5334626	27988723	2	.174242424242
14757134	27988723	1	.166666666666
21386907	27988723	4	.431318681318
20083931	28010786	13	3.566666666665
28530244	30880741	6	.607671957671
29072422	30880741	4	.636111111111
1686223	30975313	1	.062500000000
1699098	30975313	1	.111111111111
25261891	30975313	10	2.103715437787
25500023	30984132	2	.068693693693
15967592	30985912	1	.100000000000
24589443	30985912	4	.344079939667
2318051	30996665	1	.200000000000
1364174	30997158	6	1.816666666666
12054231	31009107	1	.111111111111
14069941	31009107	7	1.184523809523
15681729	31009107	1	.333333333333
16994855	31009107	1	.090909090909
17230830	31009107	5	.792857142857
7753137	31009152	2	.097285067872
8496576	31009152	1	.071428571428
17891659	31009152	3	.233333333332
19152539	31009152	2	.133928571428
4380783	31020857	1	.166666666666
19173490	31020857	1	.166666666666
7504511	31021353	417	.190758976066
9006366	31021353	679	.304338105681
29238743	31021951	1	.090909090909
417984	31024692	11	2.242857142854
10870172	31024692	3	.658333333333
13949416	31024692	5	.976190476189
21878594	31024692	36	6.052380952374
26689740	31024692	6	.624242424242
20921597	31028749	4	1.111111111110
12054231	31038423	2	.108187134502
17462327	31038423	8	1.243589743589
29269844	31038423	1	.045454545454
16089877	31043684	6	1.159523809523
20743789	31043684	4	.733333333332
9853400	31053805	23	3.471464646461
21878594	31053805	1	.200000000000
22473856	31053805	4	.430555555555
24996532	31053805	8	1.141363211949
26108934	31053805	5	.495833333333
29709764	31053805	6	.808029878616
16452557	31063914	1	.200000000000
2322246	31065644	2	.361111111111
3040244	31065644	1	.200000000000
7167919	31065644	1	.125000000000
8965492	31065644	6	.934523809523
14074883	31065644	1	.200000000000
17146956	31065644	5	.677380952380
19731686	31065644	4	.383522909838
22958994	31065644	9	1.534523809523
25187697	31065644	2	.700000000000
24105013	31067944	4	.933333333333
9193484	31069336	10	6.111111111110
21463874	31077149	1	.142857142857
8189766	31078585	1	.200000000000
19719822	31078585	1	.043478260869
23546993	31078585	1	.083333333333
26914391	31078585	1	.076923076923
27608105	31078585	1	.250000000000
19908510	31086077	1	.200000000000
13081478	31102860	2	.243589743589
28529943	31102860	2	.153846153846
1712696	31111350	1	.333333333333
7597141	31111350	2	.250000000000
16163740	31111350	2	.500000000000
23870577	31120517	1	.166666666666
23910200	31120517	1	.017543859649
25609019	31120517	21	3.138492063489
2817282	31138688	25	4.957514707512
10173495	31138688	10	1.946825396825
25635734	31141918	1	.250000000000
9597302	31187414	1	.142857142857
25686841	31187414	1	.142857142857
14987999	31208776	1	.166666666666
2698690	31232862	1	.100000000000
820489	31237485	4	.685714285714
3376671	31237485	1	.111111111111
19976838	31237485	25	4.390476190471
25232415	31237485	3	.900000000000
28234787	31237485	2	.285714285714
10444197	31241798	1	.142857142857
13028046	31241798	1	.071428571428
20028644	31245218	3	1.166666666666
39692	31259823	1	.250000000000
4946593	31261699	1	.250000000000
5836849	31261699	1	.041666666666
8989616	31261699	5	.699999999998
11112315	31261699	6	.698841844428
23989433	31261699	2	.375000000000
1402267	31287679	2	.122222222221
7870676	31287679	10	1.846428571427
880401	31287819	3	.559523809523
5211221	31287819	1	.052631578947
8858495	31346737	1	.125000000000
28664275	31346737	1	.200000000000
19927852	31354721	1	.125000000000
29086668	31363551	1	.142857142857
3802291	31365384	1	.166666666666
12839094	31365384	2	.416666666666
14757134	31381085	1	.100000000000
30084144	31381085	7	.826190476189
1419581	31398604	6	1.133333333332
6387970	31398604	3	.311111111111
8215614	31398604	1	.250000000000
10378786	31398604	4	.624242424241
22072051	31398604	9	1.268290043287
24505387	31398604	3	.477777777777
28905362	31398604	4	.833333333333
9310341	31403115	4	.469047619047
29072189	31403115	23	5.112337662334
6657839	31416762	1	.142857142857
8868202	31416762	29	7.659956709951
15664172	31416762	90	16.322990897972
28118354	31416762	102	23.148820623802
6160622	31417266	1	.066666666666
7402412	31417266	2	.181818181818
9268800	31417266	2	.250000000000
16034552	31417266	2	.250000000000
24043582	31417266	2	.450000000000
24703755	31417266	1	.333333333333
29545839	31417266	1	.200000000000
26457796	31421714	3	.241363211950
21454777	31428452	1	.333333333333
27898827	31428452	44	15.183333333326
6481995	31428465	3	1.166666666666
26519051	31428465	6	1.926190476190
29324765	31428465	1	.142857142857
1210619	31452848	1	.090909090909
31208776	31452848	1	.090909090909
776490	31455457	4	.204933369227
1399561	31455457	2	.133333333332
5778111	31455457	8	.709319275492
12021112	31455457	1	.050000000000
13081478	31455457	60	6.972150302609
14859265	31455457	1	.031250000000
16032858	31455457	8	.735337113267
19155380	31455457	3	.466666666666
24602291	31455457	3	.243589743589
9662679	31460128	6	.602777777777
15465764	31460128	57	11.491363211939
24945968	31460128	4	.934523809523
13565986	31460129	3	.388888888888
2397125	31465733	2	.400000000000
14647372	31465733	4	.644444444443
19275078	31465733	1	.083333333333
22980229	28450318	3	.278409090909
15014121	28452348	26	7.876923076919
1150300	28478636	2	.400000000000
6065649	28478636	2	1.333333333333
17174089	28478636	15	3.767857142855
4669961	28481491	1	.166666666666
17531364	28481491	2	.253968253968
27721688	28481491	1	.166666666666
2789175	28484218	1	.066666666666
4642489	28484218	1	.166666666666
4800265	28484218	1	.200000000000
16760719	28486487	3	.491666666666
12864542	28487405	4	.345670995670
15504678	28487405	4	.352020202019
17146956	28487405	1	.125000000000
26764591	28498870	1	.142857142857
23209191	28500137	4	.447222222222
3423768	28508246	2	.250000000000
17531364	28508246	1	.071428571428
19478070	28508246	3	.570370370370
21953166	28508246	1	.111111111111
11210008	28516659	3	1.000000000000
6390684	28519273	1	.250000000000
10613891	28519273	12	2.278968253965
28132519	28519273	2	.191666666666
22329148	28527606	5	2.333333333332
2256627	28529943	1	.125000000000
7991656	28529943	1	.083333333333
11960106	28529943	1	.166666666666
27721687	28529943	2	.225000000000
2892190	28530244	3	.300000000000
6171193	28530244	5	.344302756065
8767031	28530244	78	14.242038517024
27312098	28530244	1	.125000000000
7789571	28547726	1	.200000000000
14851390	28547726	2	.392857142857
21880687	28547726	1	.166666666666
776490	28547830	3	.429894179894
10154647	28547830	1	.166666666666
10158133	28547830	8	.591506544136
9876852	28559062	5	2.000000000000
15332402	28566806	3	.460144927535
25501567	28566806	1	.071428571428
13145182	28566843	2	.116883116882
14735707	28566843	1	.200000000000
23283609	28566843	1	.500000000000
1185134	28573206	4	.892857142856
8965492	28573206	2	.333333333332
10444197	28573206	2	.190909090909
15656414	28573206	4	.381818181818
20843529	28573206	1	.142857142857
28478636	28573206	2	.236111111111
5020189	28582433	1	.166666666666
19441691	28623929	1	.500000000000
18282750	28646226	2	.101190476190
23558884	28646226	1	.047619047619
1418928	28657124	1	.125000000000
4454336	28657124	1	.166666666666
15016219	28657124	1	.166666666666
24443215	28657124	1	.166666666666
27662730	28657124	1	.111111111111
7130784	28664275	2	.366666666666
17273696	28664275	2	.277777777777
25196940	28664275	1	.200000000000
16552481	28664910	1	.333333333333
2451690	28665568	6	.799603174602
3174158	28665568	10	1.811904761903
14757134	28665568	17	3.107539682536
17443575	28665568	4	.563492063491
22473856	28665568	17	2.132575757573
22809622	28665568	6	1.261111111111
11958720	28678156	8	.907367149756
7097869	28729103	2	.333333333332
10121303	28729103	8	1.170634920632
20083931	28729103	16	2.738528138525
6094861	28731722	3	.154379084966
12989297	28731722	2	.180555555555
13188448	28731722	8	.938467088466
15997748	28731722	6	.393268176833
24163295	28731722	5	.683766233766
3027529	28743026	5	.628113553113
18409509	28743026	3	.527777777777
26379417	28743026	1	.166666666666
26802251	28743026	1	.021739130434
954390	28745357	11	2.159523809521
16447428	28745357	2	.225000000000
2580845	28785106	1	.142857142857
4075317	28785106	5	.663492063491
21748893	28785106	2	.208333333333
9689930	28795930	5	.456782106781
15943813	28795930	2	.061904761904
16536530	28795930	2	.416666666666
4946593	28809689	1	.076923076923
5836849	28809689	3	.384523809523
11112315	28809689	18	2.511981074477
11664158	28809689	1	.166666666666
13241958	28809689	2	.450000000000
19055435	28809689	2	.375000000000
873123	28814317	1	.111111111111
1185134	28814317	1	.166666666666
8027702	28814317	1	.142857142857
8703470	28814317	12	2.501190476187
8998217	28814317	4	1.200000000000
9611626	28814317	2	.309523809523
10444197	28814317	1	.142857142857
11109973	28814317	8	1.653968253966
21462086	28814317	3	.348484848484
4177420	28825997	12	2.128571428569
6813798	28855507	1	.028571428571
3430270	28868476	2	.285714285714
8719768	28868476	3	1.833333333333
28664910	28868476	1	.200000000000
7886567	28872909	1	.125000000000
18199322	28872909	4	.520634920634
24821645	28872909	4	.726923076923
20982932	28876493	1	.047619047619
9486003	28899133	3	.385714285714
20803183	28899133	2	.129166666666
22354736	28899133	13	1.084193584191
28547830	28899133	1	.100000000000
3157515	28904920	7	1.152380952380
6310423	28904920	1	.111111111111
14355045	28904920	2	.133333333332
8215614	28905362	6	1.183766233765
8971369	28905362	3	.499999999998
12868509	28912290	2	.291666666666
3447676	28929744	1	.083333333333
13948166	28929744	3	.416666666666
15240990	28929744	1	.058823529411
21831767	28929744	3	.285353535353
3771801	28932128	12	1.911517597467
20982932	28932128	2	.072619047619
28876493	28932128	1	.047619047619
7653133	28939637	1	.142857142857
22453148	28939637	2	.285714285714
22587185	28939637	2	.366666666666
12098887	28940862	3	.566666666666
5287238	28941053	2	.366666666666
13849390	28941053	4	.619047619046
16315779	28941053	6	.839285714285
9814413	28941619	2	.342857142857
13213369	28942882	1	.142857142857
15632959	28942882	1	.083333333333
5553006	28945749	1	.166666666666
1703526	28953614	3	.450000000000
10871572	28234787	5	.716468253968
13145182	28234787	7	.729166666665
24793526	28234787	5	.341836349923
25234907	28234787	1	.100000000000
25435459	28234787	8	1.819444444443
981772	28244814	15	3.252380952380
13754159	28244814	3	.533333333332
13792037	28244814	3	.381818181818
18157397	28244814	1	.166666666666
7931859	28260376	8	1.254700854700
21720170	28260376	1	.166666666666
801988	28269618	3	.542857142857
7931859	28269618	13	2.815909090907
8960795	28269618	1	.250000000000
5538816	28278256	1	.071428571428
13081478	28278256	1	.071428571428
14564407	28278256	1	.076923076923
18194979	28278256	1	.062500000000
18211979	28278256	1	.100000000000
20341356	28278256	6	.894480519480
21445454	28278256	1	.125000000000
25351064	28278256	21	4.209004884003
26145669	28278256	4	1.166666666666
26460546	28278256	5	1.116666666665
28132519	28278256	1	.100000000000
1683873	28303566	6	.817099567097
8041136	28303566	1	.055555555555
25313725	28303566	5	.674242424240
25500023	28303566	2	.182539682539
27654972	28319964	6	.799999999999
18399556	28333353	1	.111111111111
26748325	28333574	1	.166666666666
2163424	28345516	44	14.491666666659
3447638	28347257	3	.091316526609
16943686	28347257	44	2.534259069965
6739240	28352451	1	.200000000000
19146807	28352451	17	3.099481074476
24945968	28352451	19	3.530133755130
9786332	28352620	26	6.612301587297
15493753	28352620	1	.066666666666
18919676	28352620	1	.111111111111
23908113	28352620	5	1.066666666665
10202639	28354320	5	1.541666666666
6434545	28354629	13	2.425432900430
12627351	28354629	3	.583333333333
14861399	28354629	1	.083333333333
26475335	28354629	1	.125000000000
26802251	28355469	7	1.569444444442
6608229	28361441	11	1.772222222220
14847673	28361441	2	.236111111111
1152350	28362180	1	.200000000000
7904923	28362180	3	.783333333333
1518503	28372824	9	1.976190476188
4722079	28391229	6	4.500000000000
25578758	28395982	1	.142857142857
2397125	28395993	4	1.650000000000
7985721	28445184	6	.852777777776
8643813	28445184	1	.083333333333
27240524	28445184	1	.125000000000
15843499	28452348	2	.160256410256
6591614	28478636	5	1.037301587301
10388651	28478636	1	.200000000000
16541700	28478636	21	5.187301587299
1699098	28481491	1	.142857142857
8821484	28481491	1	.125000000000
18211979	28481491	1	.100000000000
20132799	28481491	1	.250000000000
21445454	28481491	1	.166666666666
26453416	28481491	2	.666666666666
27240524	28481491	1	.111111111111
28219614	28481491	6	1.433333333333
1185134	28484218	1	.111111111111
8895650	28484218	5	.631746031745
21664175	28484218	8	1.546825396825
22538137	28484218	3	.616666666666
25432068	28484218	2	.209523809523
28194330	28484218	1	.142857142857
28278256	28484218	1	.090909090909
6160622	28487405	1	.200000000000
23551618	28487405	3	.254761904761
28354629	28487405	8	.895670995670
7669809	28500137	1	.090909090909
17197896	28500137	13	2.265079365077
23534936	28500137	1	.142857142857
3027529	28508246	3	.303113553113
7173226	28508246	1	.200000000000
12565741	28508246	1	.037037037037
12676734	28508246	6	1.254761904760
18409509	28508246	2	.533333333333
19900326	28508246	3	.307453416148
20380356	28508246	1	.166666666666
21232663	28508246	1	.125000000000
25187697	28508246	1	.021739130434
26727999	28508246	1	.062500000000
26802251	28508246	2	.045548654243
28484218	28508246	1	.200000000000
20899571	28516659	3	.319298245613
6139080	28519273	1	.111111111111
17146956	28529943	2	.400000000000
26537010	28529943	1	.090909090909
12295695	28530244	1	.066666666666
13274187	28530244	1	.076923076923
22546641	28530244	3	.483766233766
26457796	28530244	2	.222222222222
21207589	28540321	1	.076923076923
21265367	28547726	1	.142857142857
9220066	28547830	15	1.888888888887
12239741	28547830	2	.153846153846
12914395	28547830	2	.300000000000
19103597	28547830	3	.350000000000
18033685	28566806	1	.090909090909
7402412	28566843	2	.116883116882
19494370	28566843	1	.111111111111
20888762	28566843	1	.111111111111
25233137	28566843	1	.071428571428
25436131	28566843	1	.045454545454
6828623	28582433	1	.250000000000
7794838	28623929	3	.958333333333
880401	28628785	2	.190909090909
9151635	28628785	4	.479797979797
25609019	28646226	2	.101190476190
5570154	28657124	1	.142857142857
9193484	28657124	5	1.449999999999
9597302	28657124	1	.166666666666
15574281	28657124	19	2.659523809521
17828521	28657124	3	.434523809523
12666662	28664275	2	.266666666666
13158084	28664275	3	.377777777777
14069941	28664275	1	.100000000000
15997748	28664275	1	.166666666666
25265588	28664275	4	.619047619046
25578758	28664275	1	.166666666666
25879752	28664275	1	.125000000000
2828441	28665568	1	.125000000000
9069839	28665568	2	.333333333332
9689930	28665568	4	.577380952380
11816215	28665568	14	2.407575757573
13549768	28665568	1	.200000000000
21548918	28665568	2	.571428571428
23551618	28665568	3	.347222222222
26748325	28665568	16	3.202453102452
26837375	28665568	4	.571428571428
27939367	28665568	3	.458333333332
28354629	28665568	8	1.195634920634
12390279	28729103	2	.290909090909
16109433	27049191	10	4.249999999999
17654373	27049191	2	.499999999999
858370	27108566	32	4.883405483400
4000489	27108799	5	.959523809523
6475972	27108799	1	.142857142857
21664175	27108799	2	.583333333333
4590558	27118574	12	2.260714285713
6582470	27118574	8	1.127020202020
15344435	27118574	1	.100000000000
24747613	27118574	1	.100000000000
18211979	27121010	3	.181573498963
21629574	27121010	2	.162337662337
25872203	27121010	36	4.623674424986
3271231	27130789	6	1.060256410255
4556419	27130789	1	.071428571428
11844953	27130789	1	.100000000000
12376823	27130789	2	.149999999999
18215014	27130789	11	1.126028138526
19617446	27130789	2	.416666666666
23600538	27130789	23	6.526190476185
27031651	27130789	1	.111111111111
17273696	27133818	3	.443589743589
17533648	27133818	2	.366666666666
20921597	27134474	4	1.199999999999
13038944	27135085	13	2.692857142854
14381625	27135085	1	.090909090909
20380356	27135085	2	.257575757575
21232663	27135085	1	.142857142857
26166190	27135085	1	.200000000000
9810657	27142742	1	.142857142857
10528561	27142742	1	.083333333333
14090773	27143069	1	.100000000000
1288535	27144755	1	.100000000000
6475972	27150679	1	.090909090909
3668980	27154339	3	.387500000000
14403201	27155270	6	.620763447078
2890325	27160277	1	.250000000000
16751230	27160277	1	.250000000000
1154469	27203790	3	.527777777777
1470337	27203790	1	.090909090909
8821484	27203790	1	.142857142857
9610544	27203790	1	.125000000000
10304339	27203790	1	.125000000000
12626101	27203790	4	.555555555554
9323818	27240524	1	.083333333333
14186331	27240524	1	.142857142857
16476171	27240524	1	.166666666666
17585889	27240524	2	.361111111111
19478070	27240524	1	.166666666666
1288535	27243223	1	.125000000000
7945472	27243223	1	.062500000000
12679906	27243223	1	.076923076923
13937479	27243223	8	1.479797979795
25659716	27243223	1	.083333333333
21232663	27266677	1	.142857142857
6925129	27274688	1	.200000000000
16048711	27274688	10	2.741666666666
7988707	27280253	2	.533333333333
21878594	27280253	4	.378787878787
5494273	27280594	1	.111111111111
15414598	27280594	2	.311111111111
2515316	27310744	1	.142857142857
3376671	27310744	1	.058823529411
10087500	27310744	1	.200000000000
22372198	27310744	10	1.779304029300
10444197	27312098	1	.100000000000
15441315	27318345	23	3.276190476185
15542208	27318345	5	.999999999999
11635056	27325254	2	.311111111111
8533094	27327562	1	.033333333333
1868961	27340320	1	.250000000000
8303222	27340320	22	14.116666666666
2249338	27374047	4	.006704723377
13675390	27374047	12	.644545661695
7483031	27382294	6	.596266233766
17829873	27382294	2	.211111111111
23035741	27382294	1	.100000000000
2459396	27403280	1	.111111111111
6156698	27403280	6	1.027777777776
27130789	27403280	2	.311111111111
26663862	27404107	1	.333333333333
20372638	27411918	7	2.321067821067
792153	27469112	1	.066666666666
7081725	27469112	3	.214285714285
20802706	27469112	2	.400000000000
20901526	27469112	2	.400000000000
775580	27486571	1	.111111111111
13708615	27486571	8	3.500000000000
15685923	27486571	7	3.450000000000
22925459	27486571	1	.142857142857
23942272	27511371	1	.250000000000
16649209	27512511	1	.142857142857
17971692	27512511	2	.450000000000
7244947	27513544	1	.250000000000
7977767	27513544	2	.167832167832
8640345	27513544	1	.250000000000
9727038	27513544	2	.200000000000
10121147	27513544	8	.732947607946
10370480	27513544	3	.191666666666
19900326	27513544	1	.021739130434
25187697	27513544	1	.021739130434
26802251	27513544	28	3.719907162169
1166824	27530337	1	.018181818181
5077852	27536626	1	.142857142857
1470337	27537570	3	.700000000000
3676589	27537570	6	.787301587300
6813323	27537570	6	.640909090909
10496333	27537570	7	.992857142854
14939574	27537570	2	.333333333332
18481261	27537570	8	.952777777776
24586202	27537570	7	1.626190476189
2441274	27599696	1	.166666666666
25966340	27599696	1	.200000000000
26814475	27599696	1	.250000000000
1210173	27599697	5	.693686868686
1288282	27599697	4	.950000000000
6203544	27599697	1	.090909090909
14060759	27599697	58	14.273809523800
14269183	27599697	1	.000789265982
2875230	27602795	4	.533333333332
18057528	27602795	1	.055555555555
25873921	27608105	10	1.859523809521
4369883	27610576	9	1.163924963923
8640345	27610576	1	.111111111111
15010481	27610576	1	.076923076923
16073569	27610576	1	.166666666666
24821645	27610576	2	.167832167832
9448025	27619538	2	.416666666666
16677846	27619538	1	.250000000000
10995701	27619773	5	1.016666666666
4196552	27624442	3	.566666666666
8533094	27624442	3	.240481740481
8654951	27624442	4	.411111111111
14199002	27624442	2	.211111111111
21953166	27624442	17	2.720833333329
22980229	27624442	1	.125000000000
41374	27629485	1	.250000000000
10539434	27629485	16	1.324328814457
21107962	27629485	2	.311111111111
27133818	27629485	2	.114379084966
15009599	27634823	4	.327777777776
24559105	27634823	7	.585838649653
1636653	27637965	8	1.828968253968
15010049	27637965	1	.083333333333
24606300	27639134	12	1.927380952378
12241661	27637965	1	.142857142857
26233643	27637965	9	.940584415583
26529094	27637965	3	.428571428571
25966340	27639134	1	.250000000000
7520513	27639964	14	6.166666666665
4668	27654665	1	.166666666666
6475972	27654665	1	.111111111111
6588941	27654665	3	.340909090909
8784536	27654665	11	3.142857142856
16012212	27654665	4	.190476190476
16037878	27654665	1	.083333333333
3244878	27654972	1	.166666666666
13203509	27654972	2	.625000000000
13746647	27662730	1	.200000000000
26108934	27662730	1	.076923076923
13430760	27672127	13	3.066666666663
14749800	27672127	1	.083333333333
25432068	27672127	1	.125000000000
12098887	27675386	1	.090909090909
712976	27689474	1	.142857142857
3031579	27689474	1	.142857142857
4496686	27689474	16	1.646663059162
6739244	27689474	9	.727572427569
9946768	27689474	14	1.308620034933
12379355	27689474	9	.735838649652
14565109	27689474	1	.100000000000
2256627	27721687	2	.325000000000
2823593	27721687	1	.071428571428
3276521	27721687	1	.055555555555
8189766	27721687	1	.125000000000
14856512	27721687	1	.125000000000
16628374	27721687	1	.111111111111
19412686	27721687	1	.045454545454
7649894	27721688	2	.325000000000
15545484	27721688	1	.200000000000
16628374	27721688	1	.000405515004
17618875	27721688	2	.450000000000
20756601	27721688	11	1.901190476187
12530964	27727365	6	.661446886444
1042012	27755999	1	.200000000000
15463845	27755999	15	2.954040404037
17891660	27755999	1	.111111111111
15997748	27844097	1	.058823529411
19494370	27844097	2	.225490196077
8884489	27846458	1	.166666666666
12108995	27846458	1	.111111111111
16037878	27846458	29	7.204401154397
17757325	27846458	7	2.333333333332
19509507	27846458	17	4.583766233764
22574615	27855427	41	14.624675324670
7598881	27894925	1	.200000000000
18180265	27896160	1	.250000000000
22378104	27896160	3	.461111111111
26671970	27896160	1	.333333333333
214684	27899763	1	.166666666666
8448326	27899763	1	.166666666666
9936950	27899763	5	.966666666666
10343378	27899763	102	19.542533828840
14609380	27899763	1	.100000000000
17119996	27899763	1	.076923076923
19209694	27899763	1	.052631578947
24673763	27899763	1	.111111111111
18921118	27910852	8	1.553968253966
18693099	27937434	16	4.077777777775
9069839	27939367	39	6.886544011533
14516345	27939367	20	2.687175324673
23285925	27939367	5	.699999999999
7402412	27947377	1	.125000000000
11461994	27947377	1	.071428571428
9288422	27965276	7	1.267099567098
21534425	27976631	4	.479407979407
14995696	27980604	2	.236111111111
18042662	27980604	3	.875000000000
24673763	27980604	1	.083333333333
2501634	27988723	1	.100000000000
10528561	27988723	5	.792857142856
11784994	27988723	2	.225000000000
22899196	28008530	2	.291666666666
13085038	28010786	4	1.533333333333
18919676	28010786	1	.333333333333
25112305	28010786	1	.200000000000
17239148	28019086	1	.090909090909
22068347	28019086	2	.211111111111
22158186	28019086	3	.319444444444
19258045	28021312	1	.250000000000
20899571	28021312	1	.250000000000
873123	28035107	1	.071428571428
12054231	28035107	1	.100000000000
3919733	28055242	1	.100000000000
7179480	28055242	4	.400432900432
16022174	28055242	63	9.302390153692
17366986	28055242	7	.785256410255
17591077	28055242	4	.517857142856
25854565	28055242	1	.055555555555
712976	28055510	1	.076923076923
18740582	28055510	1	.166666666666
21377224	28076709	1	.111111111111
23617452	28076709	2	.400000000000
4669961	28083994	1	.166666666666
7669637	28083994	12	2.056349206348
8227966	28083994	3	.533333333332
27118574	28083994	1	.100000000000
2828550	28086777	2	.182539682539
16299104	28086777	10	1.423448773448
18519591	28086777	232	29.269773833371
14950565	28088097	10	1.797557997557
9536237	28118354	3	.305555555555
13907779	28118354	1	.083333333333
26301438	28118354	1	.083333333333
12989297	28120155	1	.125000000000
24957771	28120155	5	.792857142857
609599	28132519	1	.100000000000
1946947	28132519	1	.100000000000
6443084	28132519	23	5.760714285709
6813798	28132519	6	.009122466439
9015848	28132519	29	2.039718936027
12676734	28132519	1	.083333333333
17891659	28132519	1	.200000000000
19313644	28132519	4	.004851229278
23965259	28132519	4	.603968253968
26421938	28132519	2	.333333333332
1399561	28134877	1	.125000000000
3798725	28134877	1	.047619047619
4849295	28134877	2	.183333333333
8821484	28134877	1	.083333333333
8960795	28134877	1	.166666666666
9956045	28134877	1	.166666666666
10967804	28134877	1	.100000000000
12267327	28134877	3	.666666666666
12989297	28134877	2	.267857142857
16683483	28134877	1	.166666666666
17268074	28134877	3	.333766233766
21972811	28134877	14	2.185292485290
22866448	28134877	19	3.801262626261
25815899	28134877	2	.300000000000
27007520	28154699	2	.250000000000
1229707	28165627	1	.125000000000
22647109	28165627	1	.142857142857
24505387	28165627	1	.166666666666
25197414	28165627	5	1.050000000000
2432406	28194330	1	.166666666666
3423768	28194330	22	2.641317016312
7653134	28194330	1	.125000000000
11090716	28194330	8	1.043545751633
14566341	28194330	1	.100000000000
590484	23041893	5	.642857142856
1908123	23041893	2	.222222222222
3040184	23041893	1	.076923076923
17097180	23041893	1	.250000000000
20130850	23041893	2	.233766233766
12724852	23058546	3	.378968253968
13663266	23058546	39	4.611789599286
4801691	23088584	31	8.433333333329
17585889	23088584	31	7.199999999996
2397125	23112767	1	.125000000000
10200514	23112767	10	2.142857142852
12098887	23123285	1	.055555555555
17442574	23123285	25	4.136507936504
22958994	23123285	5	.683333333332
2931015	23209191	1	.333333333333
3600517	23210267	1	.166666666666
8662489	23210267	17	5.916666666663
9460024	23210267	1	.500000000000
17681895	23222105	16	1.321756429841
1381424	23227515	1	.076923076923
4244376	23227515	2	.342857142857
8302689	23227515	1	.500000000000
21543318	23227515	1	.142857142857
1626090	23228189	1	.166666666666
1768914	23229804	2	.333333333333
1959679	23229804	3	.542857142857
13701584	23229804	1	.142857142857
3904089	23247120	1	.066666666666
8533094	23247120	1	.142857142857
1699098	23249851	2	.333333333332
1202046	23253470	7	.783823529409
2823593	23253470	9	.767712418299
10304339	23253470	1	.020000000000
16252101	23253470	3	.302020202020
9662513	23256547	9	5.499999999999
3244878	23271318	2	.309523809523
9274145	23283609	1	.027777777777
11808019	23283609	6	.248478260867
13818597	23283609	11	1.589285714285
8895650	23285925	1	.250000000000
14757134	23285925	5	.790909090907
785587	23327442	1	.125000000000
10154647	23327442	1	.166666666666
3201593	23331289	6	1.019047619046
4779492	23344396	1	.043478260869
17810585	23344396	2	.285714285714
23227515	23344396	3	.268589743589
8868202	23345265	1	.125000000000
2406153	23404439	2	.250000000000
9274145	23404439	1	.250000000000
15645963	23418391	10	2.024603174602
2146972	23465453	135	24.020516003575
4000489	23465453	13	1.886904761903
6141336	23465453	1	.076923076923
6671712	23465453	6	.702020202019
7921346	23465453	7	.935689310687
10343378	23465453	1	.090909090909
8856821	23469621	3	.592857142857
10439612	23469621	1	.142857142857
12502901	23478931	1	.500000000000
20435611	23478931	4	.554761904761
13864297	23484912	15	2.921825396824
2393940	23491560	2	.309523809523
2533106	23491560	1	.111111111111
3271231	23491560	2	.266666666666
9653699	23491560	2	.311111111111
9956045	23491560	1	.062500000000
12739614	23491560	1	.000405515004
17470599	23491560	2	.392857142857
17985228	23491560	3	.426190476190
22465868	23492595	1	.090909090909
3406833	23502057	1	.166666666666
8821484	23502057	1	.066666666666
12989297	23502057	2	.250000000000
8995654	23526540	2	.340909090909
7173676	23531173	14	3.108333333329
14160811	23531173	15	2.124603174600
21564921	23531173	1	.142857142857
1119658	23535267	1	.111111111111
8369167	23535267	2	.135746606334
3566908	23551617	3	.215018315017
9814413	23551618	2	.309523809523
11963945	23551618	3	.650000000000
14216965	23551618	1	.111111111111
19908797	23551618	5	.615079365079
15486534	23551776	1	.166666666666
1202046	23554713	1	.125000000000
3904089	23554713	4	.559523809523
15503494	23554713	4	.559523809523
22538137	23554713	1	.083333333333
20982932	23558884	1	.047619047619
22891168	23558884	1	.047619047619
5553006	23564702	28	5.324732620316
22831672	23594475	2	.450000000000
12804695	23594680	2	.342857142857
1686223	23596618	1	.090909090909
6479581	23596618	1	.200000000000
7906240	23596618	1	.142857142857
18112951	23596618	1	.250000000000
2922782	23596622	3	.410714285714
4171661	23596622	1	.166666666666
7420169	23596622	1	.250000000000
14486788	23596622	1	.125000000000
16037878	23596622	1	.125000000000
17239148	23596622	2	.309523809523
23271318	23596622	1	.166666666666
8094966	23600538	2	.458333333333
8210448	23600538	23	3.744083694078
10120457	23600538	2	.450000000000
14574007	23600538	2	.333333333332
21458889	23615268	2	.366666666666
8259290	23617452	29	9.176190476185
9724876	23627514	4	.634523809523
112917	23631551	2	.450000000000
4506932	23631551	84	16.952922077910
5642112	23631551	17	3.867063492060
13174357	23631551	3	.783333333333
16315779	23631551	2	.250000000000
21882882	23631551	1	.333333333333
2008045	23634147	2	.277777777777
9488839	23634147	35	7.150793650786
1470337	23644006	1	.076923076923
1525462	23646169	1	.055555555555
9158011	23646169	10	1.693290043287
20998350	23646169	2	.198412698412
3600585	23652610	3	.601190476190
2823593	23653749	3	.258741258741
2949498	23653749	2	.357142857142
21445454	23653749	2	.257575757575
10489674	23666765	2	.450000000000
10651431	23666765	3	.833333333332
1154469	23826328	2	.250000000000
12562682	23826328	3	.476190476189
4171661	23834608	50	12.579761904753
14486788	23834608	10	1.735714285712
